bimnet_scene_key,matterport_scene_id,frame_id,gt_valid_fraction,bim_hit_fraction,camera_in_bim_aabb,selected,filter_reasons
train/759,759xd9YjKW5,055135a74623475bbaa7fe3a9b34d5e3_i1_4,0.48170013427734376,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,055135a74623475bbaa7fe3a9b34d5e3_i1_5,0.061885833740234375,0.0,False,False,sparse_gt;low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,055135a74623475bbaa7fe3a9b34d5e3_i2_0,0.20294952392578125,0.7883972554539057,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,055135a74623475bbaa7fe3a9b34d5e3_i2_1,0.798883056640625,1.0,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,055135a74623475bbaa7fe3a9b34d5e3_i2_2,0.9202690124511719,0.9966523965908203,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,055135a74623475bbaa7fe3a9b34d5e3_i2_3,0.6816650390625,0.5930682617874736,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,055135a74623475bbaa7fe3a9b34d5e3_i2_4,0.23903274536132812,0.4602979122683556,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,055135a74623475bbaa7fe3a9b34d5e3_i2_5,0.008614349365234374,0.46927046680741263,False,False,sparse_gt;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i0_0,0.9216117858886719,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i0_1,0.9386138916015625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i0_2,0.9484954833984375,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i0_3,0.9290924072265625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i0_4,0.95133056640625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i0_5,0.9364944458007812,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i1_0,0.9962966918945313,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i1_1,0.7026405334472656,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i1_2,0.902252197265625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i1_3,0.9537307739257812,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i1_4,0.9533531188964843,0.5433135898037376,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i1_5,0.9962966918945313,0.1365773320822582,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i2_0,0.8084877014160157,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i2_1,0.7643035888671875,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i2_2,0.7606254577636719,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i2_3,0.9572425842285156,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i2_4,0.9579605102539063,0.10780749081241692,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0701fa74a0bb4f478b1f167ea7939c0a_i2_5,0.8846084594726562,0.02213327859879584,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i0_0,0.9139289855957031,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i0_1,0.9425407409667969,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i0_2,0.9612800598144531,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i0_3,0.6917465209960938,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i0_4,0.6858444213867188,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i0_5,0.9340126037597656,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i1_0,0.8931449890136719,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i1_1,0.6422012329101563,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i1_2,0.8701461791992188,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i1_3,0.5073539733886718,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i1_4,0.570086669921875,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i1_5,0.9288528442382813,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i2_0,0.9377708435058594,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i2_1,0.8934341430664062,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i2_2,0.9620529174804687,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i2_3,0.7053558349609375,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i2_4,0.7131362915039062,1.0,True,True,
train/759,759xd9YjKW5,095e289950a64f99bc690533335dbea5_i2_5,0.9277534484863281,1.0,True,True,
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i0_0,0.6572265625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i0_1,0.6537208557128906,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i0_2,0.7206207275390625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i0_3,0.42707061767578125,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i0_4,0.7426139831542968,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i0_5,0.9534751892089843,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i1_0,0.422454833984375,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i1_1,0.3678581237792969,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i1_2,0.324945068359375,0.14209476894205958,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i1_3,0.28131790161132814,0.3598062788333724,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i1_4,0.7895759582519531,0.2822884901086872,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i1_5,0.8456207275390625,0.10248553444366253,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i2_0,0.7192543029785157,0.21395828446321058,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i2_1,0.7133491516113282,0.20067538509656735,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i2_2,0.8429206848144531,0.7876153334897177,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i2_3,0.6345901489257812,1.0,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i2_4,0.7600639343261719,1.0,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,0abcad1faaaa45d296aac7b2083ebe54_i2_5,0.9280021667480469,0.7505571193994839,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i0_0,0.8129608154296875,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i0_1,0.9264404296875,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i0_2,0.9164787292480469,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i0_3,0.8513313293457031,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i0_4,0.7182624816894532,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i0_5,0.9045394897460938,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i1_0,0.6723556518554688,0.22282332473219174,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i1_1,0.9730613708496094,0.3295361247947455,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i1_2,0.9317207336425781,0.10463093283290327,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i1_3,0.9460067749023438,0.036188325905074675,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i1_4,0.4985649108886719,0.27513879114864337,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i1_5,0.6120315551757812,0.28778149190710767,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i2_0,0.8359169006347656,0.9786388693408398,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i2_1,0.9329673767089843,0.9999853389631714,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i2_2,0.9447769165039063,0.8897832121354289,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i2_3,0.8756996154785156,0.7919745484400657,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i2_4,0.7626304626464844,1.0,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,1015e20d2dca4a01b6cca0ca0d71c29a_i2_5,0.9388938903808594,1.0,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i0_0,0.9357337951660156,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i0_1,0.9432968139648438,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i0_2,0.9442436218261718,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i0_3,0.9129486083984375,0.9428219563687544,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i0_4,0.9333694458007813,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i0_5,0.9519477844238281,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i1_0,0.8401679992675781,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i1_1,0.8559944152832031,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i1_2,0.8909927368164062,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i1_3,0.9641700744628906,0.9460131753850965,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i1_4,0.9930503845214844,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i1_5,0.7450836181640625,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i2_0,0.9448951721191406,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i2_1,0.9595489501953125,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i2_2,0.9531295776367188,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i2_3,0.9631401062011719,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i2_4,0.9510826110839844,1.0,True,True,
train/759,759xd9YjKW5,112b976211e448f08cc955a8f4315e0c_i2_5,0.9560859680175782,1.0,True,True,
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i0_0,0.9462448120117187,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i0_1,0.9550735473632812,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i0_2,0.9567832946777344,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i0_3,0.9391006469726563,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i0_4,0.923980712890625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i0_5,0.9338920593261719,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i1_0,0.9691665649414063,0.21257037297677692,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i1_1,0.9215438842773438,0.25433966690124327,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i1_2,0.8689460754394531,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i1_3,0.9308952331542969,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i1_4,0.9930076599121094,0.16923234811165846,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i1_5,0.9412818908691406,0.3656658065525061,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i2_0,0.9420166015625,0.9535489483149582,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i2_1,0.9472900390625,0.9500840566111503,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i2_2,0.9434974670410157,0.5752990851513019,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i2_3,0.9118789672851563,0.4979963249667683,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i2_4,0.9247230529785156,0.8746579091406678,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,13ca7921f59a4500bac94fc1867636ee_i2_5,0.9448593139648438,1.0,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i0_0,0.5762252807617188,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i0_1,0.9052024841308594,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i0_2,0.9480842590332031,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i0_3,0.8919670104980468,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i0_4,0.8564727783203125,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i0_5,0.7600868225097657,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i1_0,0.9515663146972656,0.3611159981233873,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i1_1,0.9567085266113281,0.16484381108765345,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i1_2,0.8831405639648438,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i1_3,0.8946540832519532,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i1_4,0.6303817749023437,0.11251857064664947,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i1_5,0.9887741088867188,0.3602167878645711,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i2_0,0.8337928771972656,1.0,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i2_1,0.8916343688964844,0.4966475095785441,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i2_2,0.951861572265625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i2_3,0.874078369140625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i2_4,0.8328392028808593,0.23801215888654312,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,140ee525d84c4e6e9d0b3bda3cbc19ab_i2_5,0.9345260620117187,0.8011034873719602,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i0_0,0.94886474609375,0.3749266948158574,True,True,
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i0_1,0.9397720336914063,0.17116271796074753,True,False,low_bim_hit
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i0_2,0.8787559509277344,0.0,True,False,low_bim_hit
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i0_3,0.9207756042480468,0.0,True,False,low_bim_hit
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i0_4,0.9478279113769531,0.26211001642036125,True,True,
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i0_5,0.9450340270996094,0.33646102119008525,True,True,
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i1_0,0.8780715942382813,0.9561292907967784,True,True,
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i1_1,0.8163627624511719,0.8821057158495582,True,True,
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i1_2,0.4725181579589844,0.06619458128078817,True,False,low_bim_hit
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i1_3,0.6664665222167969,0.028349558214090236,True,False,low_bim_hit
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i1_4,0.9419654846191406,0.7843654703260614,True,True,
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i1_5,0.9221565246582031,0.7753293846274142,True,True,
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i2_0,0.9595184326171875,0.6752824693095629,True,True,
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i2_1,0.9126091003417969,0.20467296113847838,True,True,
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i2_2,0.801806640625,0.0,True,False,low_bim_hit
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i2_3,0.898748779296875,0.022524239580889827,True,False,low_bim_hit
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i2_4,0.9377426147460938,0.7331153725858159,True,True,
train/759,759xd9YjKW5,146714339e954166a2f701202e030c29_i2_5,0.9366096496582031,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i0_0,0.9503921508789063,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i0_1,0.9244216918945313,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i0_2,0.9386268615722656,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i0_3,0.9220077514648437,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i0_4,0.9462684631347656,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i0_5,0.9460586547851563,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i1_0,0.894158935546875,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i1_1,0.8414749145507813,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i1_2,0.7860122680664062,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i1_3,0.9816032409667969,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i1_4,0.9777687072753907,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i1_5,0.9862449645996094,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i2_0,0.9439399719238282,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i2_1,0.9384437561035156,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i2_2,0.9397064208984375,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i2_3,0.9395866394042969,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i2_4,0.9512825012207031,1.0,True,True,
train/759,759xd9YjKW5,14af8cbc71694b0ab5ca408ceb1c2cdb_i2_5,0.9335235595703125,1.0,True,True,
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i0_0,0.8015533447265625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i0_1,0.9218276977539063,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i0_2,0.754052734375,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i0_3,0.8568008422851563,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i0_4,0.8783424377441407,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i0_5,0.8507217407226563,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i1_0,0.7883316040039062,0.2771522402064274,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i1_1,0.97445068359375,0.3797061928219564,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i1_2,0.435150146484375,0.3303669168816952,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i1_3,0.7219528198242188,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i1_4,0.7080795288085937,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i1_5,0.8399330139160156,0.009803346626006725,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i2_0,0.8833145141601563,0.7690544608648057,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i2_1,0.95172119140625,0.9474108608960826,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i2_2,0.7604881286621094,0.8916989209476894,False,False,camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i2_3,0.8640083312988281,0.168352685901947,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i2_4,0.8690292358398437,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,175d0c8d6d7244f5bbeb03190345cb68_i2_5,0.83074951171875,0.11555829228243021,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1c2596bea79c481db4af3b0a26342978_i0_0,0.95162353515625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1c2596bea79c481db4af3b0a26342978_i0_1,0.9477058410644531,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1c2596bea79c481db4af3b0a26342978_i0_2,0.9365455627441406,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1c2596bea79c481db4af3b0a26342978_i0_3,0.9447647094726562,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1c2596bea79c481db4af3b0a26342978_i0_4,0.9506553649902344,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/759,759xd9YjKW5,1c2596bea79c481db4af3b0a26342978_i0_5,0.9301658630371094,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
